id,jlpt_level,word,reading,image_review,meaning,meaning_zh,meaning_zh_needs_review,meaning_zh_note,jmdict_pos,jmdict_glosses,image_status,image_score,image_type,visual_domain,image_query_en,image_query_ja,distractor_pool,classification_reason,source,meaning_zh_source,meaning_zh_review
n1_03250,N1,遣り通す,やりとおす,,to carry through;to achieve;to complete,完成；实现,FALSE,,Godan verb with 'su' ending,to carry through | to achieve | to complete,scene_image,72,person_action_scene,action_state,person carrying through,遣り通す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03251,N1,遣る,やる,,to do;to have sexual intercourse;to kill;to give (to inferiors animals etc.);to dispatch (a letter,给；做；交配；杀死；派遣,FALSE,,Godan verb with 'ru' ending | transitive verb,to do | to undertake | to perform | to play (a game) | to study,scene_image,72,person_action_scene,action_state,person doing,遣る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03328,N1,間違う,まちがう,,to make a mistake;to be incorrect;to be mistaken,犯错；错误,FALSE,,Godan verb with 'u' ending | intransitive verb | transitive verb,to be mistaken | to be incorrect | to be wrong | to make a mistake (in) | to do incorrectly,scene_image,72,person_action_scene,action_state,person making a mistake,間違う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03354,N1,集まる,あつまる,,to gather;to collect;to assemble,聚集,FALSE,,Godan verb with 'ru' ending | intransitive verb,to gather | to collect | to assemble,scene_image,72,person_action_scene,action_state,person gatherring,集まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03369,N1,零す,こぼす,,to spill,洒落,FALSE,洒落：洒在表面上，如洒水；此处指‘洒脱’,Godan verb with 'su' ending | transitive verb,to spill | to drop | to shed (tears) | to grumble (about) | to complain (of),scene_image,72,person_action_scene,action_state,person spilling,零す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03370,N1,零れる,こぼれる,,to overflow;to spill,溢出,FALSE,,Ichidan verb | intransitive verb,to spill | to fall out of | to overflow | to peek through | to become visible (although normally not),scene_image,72,person_action_scene,action_state,person overflowwing,零れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03414,N1,顧みる,かえりみる,,to look back;to turn around;to review,回顾,FALSE,,Ichidan verb | transitive verb,to look back on (the past) | to reflect on | to reminisce about | to look behind (at) | to turn round (and look),scene_image,72,person_action_scene,action_state,person looking back,顧みる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03419,N1,食い違う,くいちがう,,to cross each other;to run counter to;to differ;to clash;to go awry,分歧,FALSE,,Godan verb with 'u' ending | intransitive verb,to not match well (e.g. at the seams) | to not mesh properly (of gears) | to differ (e.g. of opinions) | to clash | to be in conflict (e.g. with the facts),scene_image,72,person_action_scene,action_state,person crossing each other,食い違う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03420,N1,飲み込む,のみこむ,,to gulp down;to swallow deeply;to understand;to take in;to catch on to;to learn;to digest,吞咽,FALSE,,Godan verb with 'mu' ending | transitive verb,to swallow | to gulp down | to understand | to grasp | to take in,scene_image,72,person_action_scene,action_state,person gulping down,飲み込む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03438,N1,駆ける,かける,,to run (race esp. horse);to gallop;to canter,奔跑,FALSE,,Ichidan verb | intransitive verb,to run | to dash | to race | to gallop (on horseback) | to canter,scene_image,72,person_action_scene,action_state,person running,駆ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03441,N1,騙す,だます,,to trick;to cheat;to deceive,欺骗,FALSE,,Godan verb with 'su' ending | transitive verb,to trick | to cheat | to deceive | to swindle | to dupe,scene_image,72,person_action_scene,action_state,person tricking,騙す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03463,N1,齎らす,もたらす,,to bring;to take;to bring about,带来；造成,FALSE,,Godan verb with 'su' ending | transitive verb,"to bring (news, knowledge, etc.) | to introduce | to bring about | to cause | to produce (e.g. results)",scene_image,72,person_action_scene,action_state,person bringing,齎らす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
